player_id,player_display_name,position,primary_team_2025,teams_2025,games_played_2025,age_2025,years_exp_2025,draft_number,fantasy_points_ppr_2025,fantasy_points_ppr_per_game_2025,targets_2025,receptions_2025,carries_2025,value_score,predicted_2026_fantasy_points_ppr,predicted_2026_games_played,predicted_2026_ppr_per_game,projection_change_from_2025,projection_change_label,prediction_interval_low,prediction_interval_high,prediction_uncertainty,model_disagreement,fantasy_overall_rank,fantasy_position_rank,predicted_2026_overall_percentile,predicted_2026_position_percentile,fantasy_projection_tier,usage_profile,breakout_potential,slump_potential,draft_board_bucket,confidence_score,confidence_level,selected_model,selected_model_label,model_selection_reason,fantasy_note,fantasy_explanation,predicted_p_plays_meaningfully,is_rookie_projection
00-0037256,Rachaad White,RB,TB,TB,17,26,3,91,143,8.41176470588,45,40,132,1.10696613466,122.285232705,14.0989696219,8.38430929534,-20.7147672949,Similar to 2025,45.1906158784,199.379849532,60.2301693959,11.6415597317,123,30,0.78892733564,0.791366906475,Strong Starter,Receiving-heavy RB,Low,Low,Stable Option,57.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 122.3 PPR points vs 143.0 in 2025 (-20.7). Usage: Receiving-heavy RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 14.1 projected games at 8.4 PPR/game. Reasonable model range: 45-199 PPR.,,False
00-0039868,Troy Franklin,WR,DEN,DEN,17,22,1,102,177.1,10.4176470588,104,65,5,-0.138025313702,122.069041353,12.4603399045,10.2816479176,-55.0309586469,Projected regression,45.9009380791,198.237144627,59.5063306828,6.98970663676,124,48,0.787197231834,0.804979253112,Strong Starter,Regular WR target volume,Medium,Medium,Upside Watch,53.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 122.1 PPR points vs 177.1 in 2025 (-55.0). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 12.5 projected games at 10.3 PPR/game. Reasonable model range: 46-198 PPR.,,False
00-0038933,Dalton Kincaid,TE,BUF,BUF,12,26,2,25,126.1,10.5083333333,49,39,0,2.12028045261,120.030524414,10.8302931953,9.74258870629,-6.06947558583,Similar to 2025,42.7988529004,197.262195928,60.3372433701,12.1834127008,125,17,0.785467128028,0.876923076923,Strong Starter,Limited TE receiving volume,Low,Low,Volatile Depth,41.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 120.0 PPR points vs 126.1 in 2025 (-6.1). Usage: Limited TE receiving volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 10.8 projected games at 9.7 PPR/game. Reasonable model range: 43-197 PPR.,,False
00-0037740,Garrett Wilson,WR,NYJ,NYJ,7,25,3,10,99.5,14.2142857143,59,36,0,-0.67470218778,119.154577962,13.344189873,11.7469890344,19.654577962,Similar to 2025,39.697026823,198.612129101,62.0762118273,19.0081214843,126,49,0.783737024221,0.800829875519,Strong Starter,Limited WR volume,Medium,Low,Upside Watch,34.1,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; wide projection range,Projects 119.2 PPR points vs 99.5 in 2025 (+19.7). Usage: Limited WR volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.3 projected games at 11.7 PPR/game. Reasonable model range: 40-199 PPR.,,False
00-0039384,Tyrone Tracy Jr.,RB,NYG,NYG,15,26,1,166,160.8,10.72,48,36,176,-0.460650717161,118.860334707,10.9792662793,9.11159768551,-41.9396652934,Projected regression,42.3753968441,195.345272569,59.753857705,8.85302875647,127,31,0.782006920415,0.784172661871,Strong Starter,Rush-volume RB,Low,Medium,Slump Watch,46.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 118.9 PPR points vs 160.8 in 2025 (-41.9). Usage: Rush-volume RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 11.0 projected games at 9.1 PPR/game. Reasonable model range: 42-195 PPR.,,False
00-0035261,Tony Pollard,RB,TEN,TEN,17,28,6,128,185.8,10.9294117647,41,33,242,-2.49034489408,118.729867934,14.1543808662,9.39772803327,-67.0701320665,Projected regression,42.6732969723,194.786438895,59.4191960635,6.2043104663,128,32,0.780276816609,0.776978417266,Strong Starter,Rush-volume RB,Low,Medium,Slump Watch,75.8,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range,Projects 118.7 PPR points vs 185.8 in 2025 (-67.1). Usage: Rush-volume RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 14.2 projected games at 9.4 PPR/game. Reasonable model range: 43-195 PPR.,,False
00-0040715,Cam Skattebo,RB,NYG,NYG,8,23,0,105,127.7,15.9625,32,24,101,-0.375533212471,116.67820478,10.7536794448,12.6727544519,-11.0217952204,Similar to 2025,37.4974660802,195.858943479,61.8599521088,18.2895129087,129,33,0.778546712803,0.769784172662,Strong Starter,Limited RB usage,Medium,Low,Upside Watch,17.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 116.7 PPR points vs 127.7 in 2025 (-11.0). Usage: Limited RB usage. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 10.8 projected games at 12.7 PPR/game. Reasonable model range: 37-196 PPR.,,False
00-0035659,Terry McLaurin,WR,WAS,WAS,10,30,6,76,114.2,11.42,60,38,0,1.11636195594,116.04908749,9.751020718,9.86365376611,1.84908749008,Similar to 2025,39.263542998,192.834631982,59.9887066344,10.3197641061,130,50,0.776816608997,0.796680497925,Strong Starter,Limited WR volume,Low,Low,Stable Option,53.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 116.0 PPR points vs 114.2 in 2025 (+1.8). Usage: Limited WR volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 9.8 projected games at 9.9 PPR/game. Reasonable model range: 39-193 PPR.,,False
00-0036158,J.K. Dobbins,RB,DEN,DEN,10,27,5,55,115.9,11.59,14,11,153,0.302904611578,115.438702798,9.76115202837,9.98620978377,-0.461297202042,Similar to 2025,38.1140637377,192.763341858,60.4098742659,12.5381623992,131,34,0.77508650519,0.762589928058,Strong Starter,Rush-volume RB,Low,Low,Stable Option,50.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 115.4 PPR points vs 115.9 in 2025 (-0.5). Usage: Rush-volume RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 9.8 projected games at 10.0 PPR/game. Reasonable model range: 38-193 PPR.,,False
00-0039923,J.J. McCarthy,QB,MIN,MIN,10,22,1,10,125.38,12.538,0,0,37,-1.18383492469,115.423065317,8.98321217197,14.4608104553,-9.95693468312,Similar to 2025,38.6571087859,192.189021848,59.9734035398,10.2304320378,132,31,0.773356401384,0.558823529412,Starter/Flex,QB production profile,Low,Low,Volatile Depth,34.8,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 115.4 PPR points vs 125.4 in 2025 (-10.0). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 9.0 projected games at 14.5 PPR/game. Reasonable model range: 39-192 PPR.,,False
00-0039917,Michael Penix Jr.,QB,ATL,ATL,9,25,1,8,120.28,13.3644444444,0,0,21,-0.0576451453927,114.303440602,6.80514451451,10.8216835327,-5.97655939814,Similar to 2025,33.7123314682,194.894549735,62.9618040106,21.7265131074,133,32,0.771626297578,0.544117647059,Starter/Flex,QB production profile,Low,Low,Volatile Depth,24.2,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 114.3 PPR points vs 120.3 in 2025 (-6.0). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 6.8 projected games at 10.8 PPR/game. Reasonable model range: 34-195 PPR.,,False
00-0030565,Geno Smith,QB,LV,LV,15,35,12,39,173.9,11.5933333333,0,0,41,-1.6999521973,113.048950526,7.91536737224,11.1921092969,-60.8510494745,Projected regression,35.998762998,190.099138053,60.1954590059,11.4606235633,134,33,0.769896193772,0.529411764706,Starter/Flex,QB production profile,Low,Medium,Slump Watch,60.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 113.0 PPR points vs 173.9 in 2025 (-60.9). Usage: QB production profile. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.9 projected games at 11.2 PPR/game. Reasonable model range: 36-190 PPR.,,False
00-0040236,Kyle Monangai,RB,CHI,CHI,17,23,0,233,146.7,8.62941176471,30,18,169,0.0643828188764,112.436098392,11.2906858929,10.5924023512,-34.263901608,Projected regression,33.2106326654,191.661564119,61.8948950989,18.4073530644,135,35,0.768166089965,0.755395683453,Strong Starter,Rush-volume RB,Medium,Low,Upside Watch,33.3,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 112.4 PPR points vs 146.7 in 2025 (-34.3). Usage: Rush-volume RB. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 11.3 projected games at 10.6 PPR/game. Reasonable model range: 33-192 PPR.,,False
00-0032268,Marcus Mariota,QB,WAS,WAS,10,32,10,2,125.5,12.55,0,0,50,-0.236432991714,112.202847654,5.78344479479,10.6606666119,-13.2971523455,Similar to 2025,24.7703455715,199.635349737,68.3066422523,34.2585753253,136,34,0.766435986159,0.514705882353,Starter/Flex,QB production profile,Low,Low,Volatile Depth,43.1,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 112.2 PPR points vs 125.5 in 2025 (-13.3). Usage: QB production profile. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.8 projected games at 10.7 PPR/game. Reasonable model range: 25-200 PPR.,,False
00-0040583,Woody Marks,RB,HOU,HOU,16,25,0,116,145.1,9.06875,36,24,196,-1.50240644025,111.304954464,10.0260001497,7.29611172017,-33.7950455361,Projected regression,32.5867836085,190.023125319,61.4985709808,17.0272381851,137,36,0.764705882353,0.748201438849,Starter/Flex,Rush-volume RB,Low,Low,Volatile Depth,32.8,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 111.3 PPR points vs 145.1 in 2025 (-33.8). Usage: Rush-volume RB. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.0 projected games at 7.3 PPR/game. Reasonable model range: 33-190 PPR.,,False
00-0040189,Oronde Gadsden II,TE,LAC,LAC,15,22,0,165,131.4,8.76,69,49,0,0.539981301262,111.276281203,12.9924078098,9.51715524235,-20.123718797,Similar to 2025,35.2175210549,187.335041351,59.4209063657,6.22066884323,138,18,0.762975778547,0.869230769231,Strong Starter,Regular receiving TE,Medium,Low,Upside Watch,47.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 111.3 PPR points vs 131.4 in 2025 (-20.1). Usage: Regular receiving TE. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.0 projected games at 9.5 PPR/game. Reasonable model range: 35-187 PPR.,,False
00-0040130,Jayden Higgins,WR,HOU,HOU,17,23,0,34,129.5,7.61764705882,68,41,0,0.322278644428,110.8168342,13.8254450236,9.06860393631,-18.6831658002,Similar to 2025,34.3020062733,187.331662126,59.7772093176,9.00929305374,139,51,0.76124567474,0.792531120332,Strong Starter,Limited WR volume,Medium,Low,Upside Watch,43.3,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 110.8 PPR points vs 129.5 in 2025 (-18.7). Usage: Limited WR volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.8 projected games at 9.1 PPR/game. Reasonable model range: 34-187 PPR.,,False
00-0038608,Kayshon Boutte,WR,NE,NE,14,23,2,187,124.1,8.86428571429,46,33,0,1.38704868704,109.955715131,12.7675177639,8.10013849725,-14.1442848691,Similar to 2025,34.2040187694,185.707411492,59.1810127824,3.20076264095,140,52,0.759515570934,0.788381742739,Strong Starter,Limited WR volume,Medium,Low,Upside Watch,70.4,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 110.0 PPR points vs 124.1 in 2025 (-14.1). Usage: Limited WR volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 12.8 projected games at 8.1 PPR/game. Reasonable model range: 34-186 PPR.,,False
00-0038124,Christian Watson,WR,GB,GB,10,26,3,34,132.4,13.24,55,35,1,1.13426025779,109.303663499,11.4589600298,9.33484050953,-23.0963365006,Similar to 2025,32.8602959703,185.747031028,59.7213808821,8.63110317371,141,53,0.757785467128,0.784232365145,Strong Starter,Limited WR volume,Low,Low,Stable Option,50.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 109.3 PPR points vs 132.4 in 2025 (-23.1). Usage: Limited WR volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 11.5 projected games at 9.3 PPR/game. Reasonable model range: 33-186 PPR.,,False
00-0036875,Rhamondre Stevenson,RB,NE,NE,14,27,4,120,178.8,12.7714285714,37,32,130,-0.0707465342534,109.171603966,10.5025255429,8.24815121627,-69.6283960336,Projected regression,31.9708808752,186.372327058,60.313064915,12.063101051,142,37,0.756055363322,0.741007194245,Starter/Flex,Limited RB usage,Low,Medium,Slump Watch,57.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 109.2 PPR points vs 178.8 in 2025 (-69.6). Usage: Limited RB usage. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.5 projected games at 8.2 PPR/game. Reasonable model range: 32-186 PPR.,,False
00-0041547,KC Concepcion,WR,CLE,,0,,0,24,,,,,,,108.895322871,11.0974705758,9.80931339075,,Rookie — no 2025 comparison,58.0089708467,160.080123304,39.8715439286,,143,54,0.754325259516,0.780082987552,Strong Starter,Rookie WR — no NFL usage yet,Low,Low,Volatile Depth,39.8,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record",Rookie projection (24 overall pick): 108.9 PPR points in 2026. Modeled 100% chance of playing a meaningful role (4+ games). Two-stage context: 11.1 projected games at 9.8 PPR/game if he plays. Reasonable model range: 58-160 PPR. No 2025 NFL history to compare against.,0.999937923635,True
00-0036407,Jerry Jeudy,WR,CLE,CLE,17,26,5,15,120.7,7.1,106,50,1,-2.13165196616,108.134832638,14.1496091333,7.97269580049,-12.5651673619,Similar to 2025,32.2556637816,184.014001495,59.2806006691,4.69491461322,144,55,0.752595155709,0.775933609959,Strong Starter,Regular WR target volume,Low,Low,Stable Option,81.7,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range,Projects 108.1 PPR points vs 120.7 in 2025 (-12.6). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 14.1 projected games at 8.0 PPR/game. Reasonable model range: 32-184 PPR.,,False
00-0038935,Brenton Strange,TE,JAX,JAX,12,25,2,61,118,9.83333333333,60,46,0,1.56593348553,107.593896259,11.428765521,7.95629223315,-10.4061037411,Similar to 2025,30.3439395623,184.843852956,60.3515286692,12.2539634505,145,19,0.750865051903,0.861538461538,Strong Starter,Regular receiving TE,Medium,Low,Upside Watch,41.4,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 107.6 PPR points vs 118.0 in 2025 (-10.4). Usage: Regular receiving TE. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 11.4 projected games at 8.0 PPR/game. Reasonable model range: 30-185 PPR.,,False
00-0039901,Keon Coleman,WR,BUF,BUF,12,22,1,33,102.4,8.53333333333,59,38,0,0.090997457249,107.123432637,11.4218408538,8.4381527405,4.72343263702,Similar to 2025,30.7221868379,183.524678436,59.6884732805,8.40038392536,146,56,0.749134948097,0.771784232365,Strong Starter,Limited WR volume,Medium,Low,Upside Watch,41.9,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 107.1 PPR points vs 102.4 in 2025 (+4.7). Usage: Limited WR volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 11.4 projected games at 8.4 PPR/game. Reasonable model range: 31-184 PPR.,,False
00-0036259,Jauan Jennings,WR,SF,SF,15,28,5,217,173.3,11.5533333333,90,55,0,-0.685616867223,106.858092999,8.50546239575,8.99477103744,-66.4419070006,Projected regression,27.7999740121,185.916211987,61.7641554588,17.9628368324,147,57,0.747404844291,0.767634854772,Strong Starter,Regular WR target volume,Low,Medium,Slump Watch,55.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 106.9 PPR points vs 173.3 in 2025 (-66.4). Usage: Regular WR target volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 8.5 projected games at 9.0 PPR/game. Reasonable model range: 28-186 PPR.,,False
00-0040867,Makai Lemon,WR,PHI,,0,,0,20,,,,,,,106.296913857,11.0976078566,9.57220204324,,Rookie — no 2025 comparison,55.0561033212,156.887859447,39.7780297366,,148,58,0.745674740484,0.763485477178,Strong Starter,Rookie WR — no NFL usage yet,Low,Low,Volatile Depth,39.9,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record",Rookie projection (20 overall pick): 106.3 PPR points in 2026. Modeled 100% chance of playing a meaningful role (4+ games). Two-stage context: 11.1 projected games at 9.6 PPR/game if he plays. Reasonable model range: 55-157 PPR. No 2025 NFL history to compare against.,0.999950293322,True
00-0036894,Pat Freiermuth,TE,PIT,PIT,15,27,4,55,113.6,7.57333333333,54,41,0,1.00942695947,105.340133985,13.0492097512,6.94531324947,-8.25986601501,Similar to 2025,28.7456916124,181.934576358,59.8394081036,9.41314876734,149,20,0.743944636678,0.853846153846,Strong Starter,Limited TE receiving volume,Low,Low,Stable Option,63.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 105.3 PPR points vs 113.6 in 2025 (-8.3). Usage: Limited TE receiving volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.0 projected games at 6.9 PPR/game. Reasonable model range: 29-182 PPR.,,False
00-0036555,Chuba Hubbard,RB,CAR,CAR,15,26,4,126,125.4,8.36,39,30,134,-0.575786366455,103.076277123,10.9525484329,8.43135072061,-22.3237228765,Similar to 2025,24.2695057472,181.8830485,61.5677901377,17.2755720592,150,38,0.742214532872,0.73381294964,Starter/Flex,Limited RB usage,Low,Low,Stable Option,55.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 103.1 PPR points vs 125.4 in 2025 (-22.3). Usage: Limited RB usage. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 11.0 projected games at 8.4 PPR/game. Reasonable model range: 24-182 PPR.,,False
